"image_id","image_name","roi_id","shape_id","type","z","t","channel","area (µm²)","length (µm)","points","min","max","sum","mean","std_dev","Text","Points","counts_CD3+ CD4- CD8- TCRgd-","counts_CD3+ CD4+ TCRgd- CD8-","counts_CD3+ CD8+ TCRgd- CD4-","counts_CD3+ TCRgd+ CD4- CD8-","counts_NA","area_um2"
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38619,42469,"polyline",NA,NA,NA,NA,168.763,NA,NA,NA,NA,NA,NA,"MUC6_regioni","14150.70,26768.98 14156.14,26739.36 14151.73,26721.65 14138.45,26706.37 14118.31,26699.30 14095.49,26700.93 14079.01,26712.78 14058.91,26741.37 14053.13,26764.52 14053.27,26774.13 14062.98,26790.96 14080.70,26802.23 14102.20,26802.71 14120.47,26796.19 14135.37,26785.84 14152.41,26769.71 14156.34,26756.11",0,0,0,0,0,2004.15925109386
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38620,42470,"polyline",NA,NA,NA,NA,233.258,NA,NA,NA,NA,NA,NA,"control_region2a","13868.02,26355.38 13861.12,26333.04 13861.14,26321.90 13872.31,26308.56 13888.21,26299.94 13909.20,26296.70 13946.95,26298.36 13983.19,26307.41 13992.52,26312.06 13997.83,26319.87 13998.46,26333.82 13993.21,26352.73 13982.05,26379.72 13968.17,26395.83 13941.81,26414.60 13891.08,26428.55 13877.49,26429.74 13891.35,26396.29 13891.58,26384.31 13882.72,26362.71 13867.95,26351.17 13865.23,26342.74",0,0,0,0,1,3147.75669014454
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38621,42471,"polyline",NA,NA,NA,NA,214.206,NA,NA,NA,NA,NA,NA,"control_region2b","13964.60,26251.16 13982.48,26243.14 13997.81,26231.06 14026.14,26192.37 14028.85,26183.18 14027.70,26168.42 14019.95,26159.43 14004.74,26150.59 13960.80,26148.59 13941.25,26153.76 13922.34,26165.03 13906.05,26179.96 13883.61,26214.79 13881.37,26243.28 13883.89,26252.83 13903.77,26268.09 13929.12,26268.53 13973.64,26245.12",0,0,0,0,0,3037.50662827492
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38622,42472,"polyline",NA,NA,NA,NA,238.755,NA,NA,NA,NA,NA,NA,"control_region2c","14099.50,26200.22 14088.65,26199.98 14076.55,26194.87 14065.23,26179.31 14059.84,26165.09 14059.49,26148.03 14062.73,26136.47 14076.07,26109.42 14086.06,26098.11 14121.74,26070.99 14147.29,26062.67 14201.56,26059.41 14222.20,26068.85 14226.30,26075.60 14224.51,26095.18 14197.19,26134.98 14174.67,26161.41 14138.97,26189.22 14109.97,26199.75 14099.09,26200.75",0,0,0,0,1,3848.37970125675
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38623,42473,"polyline",NA,NA,NA,NA,454.124,NA,NA,NA,NA,NA,NA,"control_region2d","14242.66,26079.15 14209.61,26135.42 14202.72,26166.34 14203.68,26178.00 14215.44,26193.66 14241.79,26206.72 14267.39,26207.71 14291.40,26202.00 14350.13,26172.76 14413.61,26135.33 14446.14,26112.63 14477.96,26082.88 14496.16,26070.31 14526.43,26037.18 14538.18,26012.86 14539.34,25992.92 14533.56,25964.32 14524.10,25953.28 14497.85,25950.92 14367.53,25985.78 14321.28,26007.11 14299.42,26021.03 14275.10,26042.56 14241.04,26082.55",0,0,0,0,1,11793.5602493286
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38624,42474,"polyline",NA,NA,NA,NA,1008.293,NA,NA,NA,NA,NA,NA,"MUC6_region2j","13623.25,26104.46 13621.81,26079.25 13626.38,26067.99 13660.44,26033.86 13707.77,26020.99 13806.00,26008.25 13787.66,25981.91 13788.10,25955.51 13795.67,25944.85 13828.68,25920.61 13860.17,25910.58 13882.88,25898.42 13918.82,25891.82 13971.11,25875.12 14049.89,25843.51 14077.89,25837.36 14145.28,25832.72 14183.81,25819.50 14281.88,25757.06 14331.75,25733.05 14358.75,25727.46 14412.24,25726.79 14438.78,25735.86 14452.24,25754.45 14455.83,25770.28 14454.23,25780.02 14436.74,25802.05 14376.49,25861.76 14342.37,25889.44 14296.71,25917.24 14261.18,25934.38 14205.44,25955.76 14141.77,25974.72 14120.08,25977.75 14000.76,26011.46 13893.14,26028.68 13886.88,26051.85 13866.01,26070.05 13834.29,26084.83 13791.98,26099.18 13740.26,26110.82 13721.14,26127.95 13693.50,26140.21 13668.86,26141.98 13650.54,26136.92 13640.00,26130.44 13621.86,26113.25 13620.77,26090.26",1,2,0,0,2,27759.6952800751
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38625,42475,"polyline",NA,NA,NA,NA,303.382,NA,NA,NA,NA,NA,NA,"MUC6_region2k","13294.79,25833.10 13307.13,25808.62 13307.46,25791.12 13297.65,25769.81 13272.20,25749.04 13227.63,25746.15 13203.13,25757.74 13186.88,25778.47 13183.57,25787.47 13183.67,25803.83 13196.92,25823.44 13229.19,25839.81 13260.88,25842.28 13238.22,25869.98 13229.85,25888.49 13227.03,25903.69 13227.03,25920.03 13230.26,25928.73 13241.57,25945.03 13254.65,25955.84 13273.07,25955.47 13282.42,25947.14 13286.03,25938.95 13293.20,25909.85 13296.30,25879.68 13293.57,25822.07",0,0,0,0,2,3889.36490249634
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38626,42476,"polyline",NA,NA,NA,NA,462.424,NA,NA,NA,NA,NA,NA,"control_region2e","13507.64,25875.74 13503.22,25855.54 13503.32,25837.64 13513.58,25811.74 13525.63,25791.76 13582.20,25737.30 13630.79,25706.15 13661.31,25694.40 13715.92,25686.38 13753.52,25673.65 13787.71,25666.27 13843.98,25667.22 13854.99,25672.21 13862.58,25682.95 13864.47,25693.11 13860.42,25697.95 13801.93,25725.14 13782.77,25737.18 13726.73,25817.77 13691.45,25847.30 13653.58,25869.42 13627.17,25880.06 13588.94,25890.09 13541.18,25892.99 13509.60,25880.97 13503.00,25873.99 13502.99,25867.21",0,1,0,0,1,10327.7348325253
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38627,42477,"polyline",NA,NA,NA,NA,637.753,NA,NA,NA,NA,NA,NA,"MUC6_region3a","12773.12,24369.75 12751.82,24339.65 12725.90,24289.49 12700.49,24260.04 12685.33,24252.67 12669.97,24251.93 12656.80,24256.22 12645.26,24265.20 12631.01,24286.86 12624.24,24310.55 12623.21,24333.39 12628.76,24353.27 12657.22,24414.39 12666.73,24465.02 12686.69,24516.21 12703.84,24533.17 12722.25,24539.81 12738.55,24540.79 12733.79,24554.72 12733.26,24572.92 12748.71,24598.61 12763.55,24610.78 12795.49,24618.37 12835.87,24668.87 12867.28,24681.58 12899.64,24684.52 12924.11,24677.60 12941.38,24667.95 12998.34,24667.34 12997.83,24641.74 12969.01,24557.65 12931.88,24560.63 12897.34,24549.55 12857.69,24487.57 12770.70,24366.48",0,0,0,0,1,16735.066234827
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38628,42478,"polyline",NA,NA,NA,NA,223.647,NA,NA,NA,NA,NA,NA,"control_region3a","12819.61,23787.70 12808.63,23784.19 12782.92,23766.46 12766.18,23760.46 12742.34,23755.69 12711.48,23755.31 12689.41,23761.72 12656.54,23781.27 12650.77,23787.75 12649.65,23803.04 12659.44,23822.21 12671.20,23831.51 12691.63,23841.24 12722.18,23846.49 12753.14,23845.24 12807.25,23829.60 12830.23,23817.26 12833.95,23809.13 12832.99,23799.25 12826.65,23791.99 12811.73,23786.83",0,0,0,0,1,3068.71759545803
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38629,42479,"polyline",NA,NA,NA,NA,539.564,NA,NA,NA,NA,NA,NA,"control_region3b","13065.03,23670.36 13060.25,23698.63 13050.29,23727.30 13038.02,23744.93 13010.14,23770.42 12991.77,23781.69 12959.05,23793.52 12909.11,23801.47 12895.13,23800.28 12841.54,23774.76 12777.58,23750.31 12744.75,23746.05 12669.76,23744.17 12654.97,23741.00 12619.11,23718.61 12615.28,23711.88 12613.23,23695.77 12614.51,23665.05 12623.63,23649.95 12632.80,23643.76 12695.22,23634.78 12742.39,23633.68 12790.61,23617.14 12886.30,23607.44 12915.86,23607.63 12989.99,23615.47 13019.22,23622.14 13043.27,23633.60 13057.01,23646.26 13063.33,23657.35 13063.94,23674.47",0,0,0,0,6,15504.2620825768
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38630,42480,"polyline",NA,NA,NA,NA,373.225,NA,NA,NA,NA,NA,NA,"MUC6_region3b","12675.05,23562.12 12717.77,23585.77 12740.89,23591.74 12787.40,23592.41 12833.10,23583.20 12898.92,23559.16 12952.42,23526.30 12970.25,23508.15 12979.98,23492.41 12988.60,23472.16 12988.68,23459.71 12975.95,23446.60 12941.26,23443.48 12888.59,23453.61 12802.36,23461.08 12773.93,23468.57 12730.55,23484.76 12697.69,23510.79 12685.67,23528.57 12678.06,23547.24 12675.69,23560.45 12680.39,23563.96",0,0,0,0,2,7676.70607066154
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38631,42481,"polyline",NA,NA,NA,NA,417.052,NA,NA,NA,NA,NA,NA,"MUC6_region4a","13431.86,22275.77 13459.15,22235.71 13469.52,22205.22 13470.63,22172.06 13459.32,22136.36 13446.98,22113.95 13421.99,22094.38 13394.33,22085.88 13355.40,22083.15 13342.91,22090.15 13331.76,22105.82 13317.61,22144.54 13316.44,22162.89 13335.74,22199.02 13344.69,22226.78 13345.29,22245.49 13336.88,22259.12 13331.68,22277.34 13331.87,22297.75 13335.85,22312.95 13354.78,22352.74 13373.86,22380.75 13386.00,22389.13 13412.65,22390.18 13442.63,22380.47 13459.06,22365.87 13482.41,22335.41 13483.29,22317.85 13471.28,22306.04 13443.15,22292.32 13431.00,22276.63 13436.69,22267.96",1,1,1,2,1,8964.85517334938
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38632,42482,"polyline",NA,NA,NA,NA,282.635,NA,NA,NA,NA,NA,NA,"MUC6_region4b","13519.97,22269.29 13501.19,22200.26 13496.89,22170.99 13485.58,22149.36 13480.50,22131.55 13480.32,22109.23 13483.99,22096.90 13494.10,22085.68 13509.44,22077.73 13517.39,22077.86 13541.73,22092.24 13572.46,22116.46 13579.36,22134.09 13578.23,22161.87 13595.82,22193.34 13602.11,22220.85 13601.64,22236.53 13591.37,22263.28 13571.90,22285.38 13559.67,22292.76 13543.32,22293.70 13529.68,22287.24 13520.59,22252.48 13522.54,22257.54 13521.98,22261.64 13521.18,22265.70",0,0,0,0,2,4252.41912722588
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38633,42483,"polyline",NA,NA,NA,NA,177.587,NA,NA,NA,NA,NA,NA,"MUC6_region4c","13475.48,22075.61 13492.29,22060.72 13500.67,22041.33 13499.73,22022.95 13486.90,21994.22 13472.78,21977.73 13450.09,21967.20 13433.25,21966.97 13412.69,21976.94 13399.02,21997.38 13390.83,22019.09 13390.68,22035.44 13397.45,22050.07 13411.74,22065.24 13430.96,22074.19 13462.26,22074.90 13483.65,22066.79",1,0,0,0,1,2287.51012909412
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38634,42484,"polyline",NA,NA,NA,NA,624.561,NA,NA,NA,NA,NA,NA,"control_region4a","13635.73,22719.56 13652.62,22693.64 13693.50,22612.25 13722.11,22565.12 13789.22,22485.97 13813.37,22451.20 13826.87,22419.05 13836.44,22372.16 13836.44,22349.89 13832.69,22332.21 13809.18,22282.95 13767.74,22264.78 13755.38,22265.08 13733.66,22284.77 13724.27,22289.51 13707.66,22284.86 13692.92,22269.06 13682.58,22268.51 13655.60,22284.84 13648.08,22293.38 13617.77,22353.70 13601.99,22410.11 13568.28,22473.47 13523.22,22589.49 13511.96,22631.22 13507.41,22664.21 13508.95,22677.72 13522.19,22698.65 13541.92,22712.20 13569.37,22720.40 13611.47,22720.18 13641.43,22712.60",0,1,0,1,1,21253.523014307
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38635,42485,"polyline",NA,NA,NA,NA,271.377,NA,NA,NA,NA,NA,NA,"MUC6_region4d","13813.58,22115.44 13797.87,22092.47 13759.62,22050.42 13715.17,21965.96 13689.97,21953.86 13682.31,21953.37 13674.26,21959.07 13666.38,21970.15 13660.99,21987.51 13658.98,22029.72 13675.59,22083.68 13694.43,22107.54 13712.85,22123.19 13741.97,22133.97 13767.62,22138.97 13798.94,22139.57 13809.29,22136.68 13815.65,22128.82 13814.96,22115.11 13809.45,22105.83",0,1,0,0,2,3942.85397577286
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38636,42486,"polyline",NA,NA,NA,NA,115.52,NA,NA,NA,NA,NA,NA,"MUC6_region4e","13789.15,21993.82 13789.15,21997.16 13790.44,22000.04 13792.36,21998.77 13792.58,21981.67 13789.62,21976.04 13775.80,21963.16 13757.22,21952.05 13742.96,21953.38 13728.47,21982.43 13729.49,21991.24 13741.93,22013.89 13752.56,22024.20 13761.38,22027.27 13768.80,22027.13 13775.91,22021.16 13792.62,21988.53",0,0,0,0,0,828.892583608627
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38637,42487,"polyline",NA,NA,NA,NA,181.443,NA,NA,NA,NA,NA,NA,"MUC6_region4f","13810.21,22102.54 13839.64,22109.82 13854.94,22109.71 13870.93,22105.45 13895.75,22089.65 13902.55,22065.45 13890.57,22046.25 13873.55,22033.47 13817.79,22009.31 13790.34,22005.53 13782.85,22010.73 13776.03,22024.89 13776.59,22048.06 13784.55,22065.52 13813.57,22103.47",0,0,0,0,0,2266.21022224426
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38638,42488,"polyline",NA,NA,NA,NA,267.732,NA,NA,NA,NA,NA,NA,"MUC6_region4g","13806.74,21992.50 13790.31,21976.79 13764.17,21938.97 13766.36,21897.21 13772.26,21884.03 13780.22,21877.70 13796.99,21877.01 13809.84,21881.19 13855.40,21901.22 13908.15,21930.55 13918.38,21939.00 13936.59,21970.93 13940.00,21983.53 13940.22,22004.48 13936.53,22020.10 13925.54,22038.63 13913.99,22043.52 13899.61,22043.96 13837.51,22013.42 13802.21,21987.27",0,1,0,0,0,4545.05060100555
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38639,42489,"polyline",NA,NA,NA,NA,200.899,NA,NA,NA,NA,NA,NA,"MUC6_region4h","13889.86,21909.33 13875.47,21906.95 13829.62,21886.48 13812.84,21876.03 13800.85,21860.32 13794.64,21843.21 13794.85,21815.83 13799.12,21805.91 13812.94,21793.77 13832.35,21787.93 13855.33,21787.81 13871.15,21792.34 13891.97,21802.24 13919.30,21830.91 13927.05,21854.62 13924.01,21879.20 13905.87,21902.66 13896.58,21908.56 13885.33,21909.47",1,0,0,0,0,2953.49603462219
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38640,42490,"polyline",NA,NA,NA,NA,461.857,NA,NA,NA,NA,NA,NA,"control_region4b","13984.19,22027.40 13984.39,21996.36 13990.37,21965.99 14002.98,21942.83 14022.23,21923.59 14047.23,21907.48 14077.61,21895.42 14093.87,21875.52 14114.45,21864.09 14141.44,21860.81 14171.11,21873.71 14196.44,21899.82 14212.77,21937.95 14224.86,21984.55 14227.51,22052.58 14222.11,22157.25 14218.09,22170.75 14204.32,22192.26 14194.25,22199.40 14180.15,22198.73 14133.59,22173.89 14055.35,22122.72 14027.37,22097.01 13999.05,22063.79 13984.98,22039.36 13984.01,22020.47",0,0,0,0,1,14593.9106529951
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38641,42491,"polyline",NA,NA,NA,NA,300.587,NA,NA,NA,NA,NA,NA,"control_region4c","14402.59,22042.12 14411.33,22039.47 14417.86,22032.73 14439.19,21990.31 14447.46,21955.30 14447.00,21935.91 14442.78,21923.60 14421.53,21898.87 14390.42,21874.27 14373.44,21866.62 14307.80,21863.27 14289.09,21870.52 14276.51,21889.64 14272.53,21920.54 14277.38,21952.29 14292.65,21985.79 14334.50,22022.43 14369.63,22039.49 14408.52,22042.60 14418.18,22038.60 14424.58,22030.51 14421.55,22032.06 14417.98,22033.72 14415.11,22035.69 14412.06,22038.04",0,0,0,0,0,5879.71769165993
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38642,42492,"polyline",NA,NA,NA,NA,289.672,NA,NA,NA,NA,NA,NA,"control_region4d","14540.56,22242.01 14547.01,22151.96 14542.51,22123.98 14529.11,22099.41 14508.75,22073.17 14488.61,22063.53 14464.63,22062.61 14444.41,22089.21 14433.13,22121.95 14429.85,22174.76 14437.69,22197.57 14476.43,22267.20 14492.37,22288.08 14503.62,22295.08 14522.26,22295.74 14528.91,22290.88 14541.39,22255.58 14543.20,22229.12",0,0,0,0,0,5003.25935876369
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38643,42493,"polyline",NA,NA,NA,NA,642.578,NA,NA,NA,NA,NA,NA,"control_region4e","14295.46,22351.57 14310.72,22298.44 14308.66,22178.02 14312.16,22136.99 14315.12,22130.55 14327.96,22122.76 14351.90,22121.47 14370.64,22132.65 14400.49,22165.78 14426.30,22206.69 14435.78,22232.23 14449.23,22249.59 14496.17,22331.41 14512.72,22377.82 14520.02,22439.36 14517.26,22472.23 14510.83,22497.91 14490.22,22540.55 14472.36,22561.82 14447.74,22583.56 14384.55,22616.32 14342.53,22622.19 14296.23,22620.77 14275.26,22610.06 14248.52,22590.77 14240.00,22581.68 14228.85,22558.60 14227.15,22535.36 14238.20,22497.33 14260.10,22429.64 14272.95,22405.16 14299.31,22336.85",0,3,0,0,0,23314.7279953957
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38644,42494,"polyline",NA,NA,NA,NA,338.945,NA,NA,NA,NA,NA,NA,"MUC6_region6a","21782.14,20334.41 21800.75,20367.01 21833.91,20381.83 21889.84,20384.53 21920.08,20381.27 21961.67,20371.69 22006.67,20351.76 22022.12,20335.24 22034.59,20307.51 22037.28,20274.72 22031.49,20262.14 22017.10,20247.57 21987.70,20229.97 21966.75,20228.41 21912.23,20216.70 21866.24,20214.92 21823.39,20237.71 21797.79,20264.53 21785.80,20286.40 21779.71,20326.05",0,0,0,0,1,8541.25438976288
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38645,42495,"polyline",NA,NA,NA,NA,238.314,NA,NA,NA,NA,NA,NA,"MUC6_region6b","21513.52,20451.82 21535.47,20459.80 21578.31,20462.93 21629.68,20442.87 21652.04,20424.79 21664.32,20403.76 21666.22,20375.77 21660.63,20360.75 21635.74,20341.85 21605.30,20330.48 21572.38,20333.21 21540.17,20352.65 21515.48,20370.69 21501.48,20400.28 21501.01,20418.40 21505.89,20433.55 21514.61,20445.70 21525.33,20452.79",0,0,0,0,0,4079.31995022297
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38646,42496,"polyline",NA,NA,NA,NA,300.467,NA,NA,NA,NA,NA,NA,"MUC6_region6c","21225.87,20489.56 21243.62,20485.12 21259.72,20473.72 21320.03,20475.36 21339.46,20470.05 21369.40,20455.72 21383.74,20443.27 21394.54,20420.37 21397.68,20390.82 21392.90,20380.14 21382.83,20369.21 21372.39,20364.62 21349.75,20361.42 21315.59,20361.80 21224.99,20401.88 21207.01,20417.20 21196.58,20432.80 21192.10,20444.78 21191.03,20465.92 21203.50,20485.77 21217.14,20493.92 21233.51,20493.59 21244.12,20487.02 21249.51,20479.33 21245.23,20482.40 21239.45,20486.89 21234.52,20490.46 21229.48,20492.24 21224.51,20490.67",0,0,0,0,1,4603.58484554291
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38647,42497,"polyline",NA,NA,NA,NA,356.503,NA,NA,NA,NA,NA,NA,"control_region6a","21332.55,20702.73 21373.28,20703.44 21420.48,20685.07 21454.30,20663.24 21478.05,20635.00 21492.62,20601.06 21490.76,20570.95 21471.38,20525.39 21458.42,20510.53 21439.27,20502.23 21414.61,20496.98 21392.09,20497.18 21377.49,20500.68 21329.81,20514.80 21306.66,20526.10 21285.12,20544.83 21273.02,20560.12 21263.45,20578.92 21252.49,20618.95 21251.76,20642.79 21254.54,20650.96 21267.66,20664.42 21300.57,20686.92 21323.07,20697.79 21347.10,20703.18",1,0,0,0,3,9337.58984398842
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38648,42498,"polyline",NA,NA,NA,NA,555.698,NA,NA,NA,NA,NA,NA,"MUC6_region6d","22471.68,20258.01 22515.84,20261.40 22548.30,20253.06 22574.43,20236.01 22579.57,20228.37 22579.85,20217.67 22567.80,20201.53 22545.88,20188.96 22495.68,20181.43 22479.84,20176.03 22457.41,20140.44 22451.23,20135.06 22436.31,20130.98 22392.27,20131.13 22330.04,20150.04 22298.13,20127.94 22281.92,20125.50 22256.79,20127.58 22225.11,20139.42 22204.94,20154.04 22194.71,20180.39 22194.71,20197.82 22198.38,20208.89 22182.63,20197.65 22164.49,20190.43 22133.95,20188.67 22117.16,20202.88 22109.84,20225.00 22110.15,20231.82 22116.05,20240.74 22135.39,20255.02 22146.30,20259.72 22175.14,20262.99 22194.11,20263.37 22231.68,20257.41 22259.98,20258.15 22298.41,20264.59 22342.48,20263.91 22376.42,20260.44 22388.86,20256.17 22432.12,20260.68 22477.64,20258.21",0,1,0,0,3,11515.0126652718
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38649,42499,"polyline",NA,NA,NA,NA,556.416,NA,NA,NA,NA,NA,NA,"control_region6b","23161.96,20343.06 23140.95,20327.65 23127.08,20323.39 23097.55,20323.03 23084.67,20328.18 23064.39,20349.35 23052.01,20370.61 23030.68,20414.66 23019.97,20452.07 23015.29,20501.79 23019.96,20590.97 23018.12,20654.56 23026.82,20712.73 23035.37,20730.05 23058.49,20758.09 23078.71,20771.56 23105.96,20778.58 23129.71,20777.90 23170.52,20752.83 23210.90,20697.94 23230.32,20650.74 23231.16,20592.96 23239.41,20540.74 23240.52,20511.54 23173.25,20354.70 23160.20,20340.01",0,1,0,0,2,19931.0895450115
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38650,42500,"polyline",NA,NA,NA,NA,721.349,NA,NA,NA,NA,NA,NA,"control_region6c","22978.39,20762.93 23000.57,20724.92 23007.18,20701.22 23006.65,20630.47 22988.22,20586.04 22963.79,20548.28 22949.32,20530.80 22926.14,20515.89 22918.01,20505.11 22941.39,20494.02 22957.97,20481.09 22965.45,20473.71 22991.37,20425.24 23037.40,20393.52 23046.17,20379.54 23057.45,20349.61 23062.22,20319.29 23050.60,20305.07 23029.77,20295.51 22953.20,20290.18 22900.73,20302.25 22861.75,20315.97 22840.47,20329.00 22807.96,20355.48 22769.58,20403.52 22721.85,20492.93 22716.54,20515.38 22716.61,20545.43 22722.64,20570.04 22742.47,20607.86 22754.01,20644.51 22771.98,20677.59 22829.83,20749.50 22867.38,20774.38 22903.66,20782.68 22935.47,20782.21 22956.02,20778.26 22975.37,20767.54 22984.64,20756.69",0,0,0,0,4,26976.4775242805
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38651,42501,"polyline",NA,NA,NA,NA,389.636,NA,NA,NA,NA,NA,NA,"MUC6_region7a","26219.94,25935.85 26278.99,25894.58 26312.97,25846.72 26319.20,25813.38 26317.72,25772.42 26289.68,25654.25 26272.47,25633.41 26239.75,25623.13 26230.83,25623.81 26219.10,25635.60 26200.61,25666.45 26187.22,25700.19 26179.35,25731.83 26172.84,25803.32 26172.84,25825.42 26178.66,25853.38 26165.76,25867.24 26162.06,25878.96 26162.69,25892.52 26170.46,25911.61 26194.81,25932.91 26222.54,25935.42 26235.81,25928.54",0,0,0,0,0,8761.31217122078
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38652,42502,"polyline",NA,NA,NA,NA,297.172,NA,NA,NA,NA,NA,NA,"MUC6_region7b","26319.80,26110.38 26351.59,26133.78 26367.65,26133.46 26389.65,26104.19 26395.03,26089.38 26393.13,26045.25 26384.24,26008.87 26372.45,25978.47 26345.46,25931.79 26333.18,25917.81 26316.89,25908.05 26303.19,25901.75 26291.29,25901.26 26264.80,25917.20 26248.66,25936.22 26242.89,25953.17 26242.68,25998.41 26249.06,26027.36 26263.02,26055.35 26320.42,26104.77",1,1,0,0,0,5959.21556901932
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38653,42503,"polyline",NA,NA,NA,NA,189.164,NA,NA,NA,NA,NA,NA,"MUC6_region7c","26071.64,26137.26 26105.57,26112.42 26119.77,26091.56 26121.14,26069.14 26106.27,26049.07 26088.63,26040.79 26051.22,26040.71 26015.92,26054.14 25993.04,26071.76 25987.41,26085.01 25986.43,26103.11 25994.46,26114.85 26013.48,26129.81 26044.02,26143.15 26062.12,26142.38 26078.11,26132.25",0,0,0,0,0,2540.12083029747
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38654,42504,"polyline",NA,NA,NA,NA,233.59,NA,NA,NA,NA,NA,NA,"MUC6_region7d","26322.20,26150.07 26322.54,26118.30 26317.55,26107.68 26290.70,26085.82 26258.77,26073.01 26213.36,26070.22 26202.17,26074.16 26192.68,26084.76 26177.00,26117.96 26175.80,26148.96 26187.10,26174.07 26202.42,26188.20 26215.27,26195.22 26250.76,26204.81 26272.54,26202.21 26316.32,26169.16 26325.31,26157.17 26325.87,26131.86",0,0,0,0,1,3859.11530900002
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38655,42505,"polyline",NA,NA,NA,NA,406.981,NA,NA,NA,NA,NA,NA,"MUC6_region7e","26091.45,26346.81 26104.34,26338.96 26116.29,26325.27 26153.01,26262.59 26189.17,26223.75 26192.06,26210.06 26191.30,26177.50 26184.17,26164.81 26163.28,26147.89 26149.63,26144.59 26128.52,26144.74 26105.77,26155.26 26074.49,26184.00 26067.67,26197.13 26064.76,26215.91 26029.76,26205.15 25989.38,26204.28 25938.02,26227.34 25915.73,26242.95 25910.05,26250.33 25902.52,26269.16 25901.91,26293.65 25911.32,26310.48 25933.53,26326.69 25974.89,26339.78 25998.39,26342.64 26070.73,26344.70 26102.69,26339.47",0,0,0,0,1,9056.27186822891
